Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Species_Classification,UID,EncounterNumber,KnownSpecies
0.015261129942313083,0.2276591810059621,0.004683383960440743,0.027628033011099763,0.6027588063132998,0.02282400421610457,0.09918546155077994,S_frontalis,1296,PMC_13_A79,S_frontalis
0.033580915399909865,0.30220311554299617,0.010712692450792736,0.03033738006800273,0.44920406881357344,0.037919774667757825,0.1360420530569672,S_frontalis,1297,PMC_13_A79,S_frontalis
0.1784750564817412,0.13325163169558735,0.022768423840827254,0.00575296283123015,0.43856227006810505,0.032057299565452425,0.1891323555170566,S_frontalis,1298,PMC_13_A79,S_frontalis
0.060205645109387786,0.11096929113309836,0.004706491173049185,0.02438629001025624,0.6479196590508036,0.03378355049861409,0.11802907302479071,S_frontalis,1299,PMC_13_A79,S_frontalis
0.1217909374050111,0.0974371654843887,0.030326691870522483,0.06235371586165404,0.551985130966957,0.015161417418408074,0.12094494099305868,S_frontalis,1300,PMC_13_A79,S_frontalis
0.15598539932524697,0.1380770776135885,0.023109723393412787,0.07425563058300014,0.4005036773649552,0.05613787817056285,0.15193061354923354,S_frontalis,1301,PMC_13_A79,S_frontalis
0.07313092349078826,0.14402152581682187,0.02284871196995656,0.0044829371094042515,0.5935252939374276,0.06232059608085455,0.09967001159474703,S_frontalis,1302,PMC_13_A79,S_frontalis
0.013006742072831206,0.4620667908035473,0.013605729580339856,0.0010096922840716776,0.33877579831770427,0.009009236419519787,0.16252601052198598,S_attenuata,1303,PMC_13_A79,S_frontalis
0.03656231788233156,0.07004499245798039,0.004092592270976814,0.025603816838869975,0.7868707774193255,0.018898940007129352,0.05792656312338636,S_frontalis,1304,PMC_13_A79,S_frontalis
0.04930955838316953,0.07650944479484396,0.006540404447938799,0.022554160502223537,0.7491888624135691,0.015173821676757104,0.08072374778149795,S_frontalis,1305,PMC_13_A79,S_frontalis
0.048674105257031516,0.0720609767038609,0.008786543556239375,0.039880309707294025,0.7101277223724681,0.022340013347888998,0.098130329055217,S_frontalis,1306,PMC_13_A79,S_frontalis
0.04902051213320281,0.0746535731523522,0.01731647711739959,0.01765304917911526,0.7241269122233844,0.028571744817429683,0.08865773137711594,S_frontalis,1307,PMC_13_A79,S_frontalis
0.05386560018522444,0.0699337001810146,0.00686286521531778,0.025649175899381822,0.7530368093571996,0.021307664123904637,0.06934418503795706,S_frontalis,1308,PMC_13_A79,S_frontalis
0.1946280769561035,0.10509427345967051,0.031155577141049696,0.07348707526722174,0.439529935089212,0.01629076436851421,0.13981429771822831,S_frontalis,1309,PMC_13_A79,S_frontalis
0.2892588611108364,0.1147506094164686,0.04982673809917446,0.05302705147507218,0.32723022340400443,0.1079763134804637,0.05793020301398031,S_frontalis,1310,PMC_13_A79,S_frontalis
0.571760040940942,0.12435506380485366,0.02345560334482304,0.040026440790152926,0.15156612323864627,0.05409681005106516,0.03473991782951709,Delphinus,1311,PMC_13_A79,S_frontalis
0.021889086994662042,0.46121842044470257,0.013392473377958274,0.004089906050259092,0.3861821958396894,0.013482025301810719,0.09974589199091786,S_attenuata,1312,PMC_13_A79,S_frontalis
0.06174028460044286,0.25096873837472716,0.0128907781172426,0.024979340655491157,0.4881160437688517,0.04018392970652427,0.12112088477672031,S_frontalis,1313,PMC_13_A79,S_frontalis
0.07262054313147287,0.2956527201167995,0.006422342642098597,0.12470044001008843,0.30202821746601505,0.03664657578001583,0.16192916085350972,S_frontalis,1314,PMC_13_A79,S_frontalis
0.12309924255384494,0.30947271550816796,0.03823490560088667,0.014020885114044677,0.3582653021541288,0.06562017055555946,0.09128677851336753,S_frontalis,1315,PMC_13_A80,S_frontalis
0.05518817580942609,0.30626491200275135,0.02576559430847931,0.05185803207894428,0.35274457503753975,0.040197018964706115,0.16798169179815306,S_frontalis,1316,PMC_13_A80,S_frontalis
0.05910444854353432,0.3267450245295597,0.012024612370515149,0.11762877710647557,0.30892547892159383,0.049205843588988586,0.1263658149393328,S_attenuata,1317,PMC_14_A1,S_frontalis
0.07808239080652926,0.09639849546147576,0.017952605941619015,0.060683320312855595,0.5212453921432472,0.04345119824690853,0.18218659708736465,S_frontalis,1318,PMC_14_A1,S_frontalis
0.34293637126749515,0.09143155126355951,0.035176692842212205,0.03192627538871346,0.23967567753566038,0.10047026442101714,0.15838316728134216,Delphinus,1319,PMC_14_A1,S_frontalis
0.2725308513379264,0.056657164653942084,0.08031098671515566,0.1584221645068773,0.1291313851493477,0.07657525141291094,0.22637219622383992,Delphinus,1320,PMC_14_A1,S_frontalis
0.10593651443894488,0.04035475379085755,0.07825416545947134,0.03117815349526517,0.4960854250588146,0.05109490064862175,0.19709608710802473,S_frontalis,1321,PMC_14_A1,S_frontalis
0.08356130300109248,0.11507058226818276,0.027982113403166038,0.11278105053883317,0.3961484440753356,0.03732588218189133,0.2271306245314987,S_frontalis,1322,PMC_14_A1,S_frontalis
0.24143798316164453,0.11381739593728771,0.096187868957755,0.01853761038850317,0.15180711021328314,0.16066100043273518,0.2175510309087913,T_truncatus,1323,PMC_14_A22,S_frontalis
0.10955036214681377,0.050077810603291986,0.4297983639522146,0.04252668454940202,0.08515167709314998,0.025786450621473687,0.25710865103365405,S_bredanensis,1324,PMC_14_A22,S_frontalis
0.2619214009234315,0.11938706916561873,0.015649763168632737,0.011252432471569221,0.21683099647120638,0.16763593507942426,0.2073224027201172,Delphinus,1325,PMC_14_A22,S_frontalis
0.08857987534426748,0.29206073194697735,0.0013160401267305866,0.03771478730618787,0.22831959761282866,0.19191062054476987,0.16009834711823817,S_attenuata,1326,PMC_14_A22,S_frontalis
0.07079879628893282,0.13560769109435444,0.013623984373461209,0.02571138070091724,0.5587890721102359,0.05883086392538378,0.13663821150671462,S_frontalis,1327,PMC_14_A22,S_frontalis
0.086672071872302,0.126107681690876,0.02251820305621969,0.040421315516706476,0.41663405953856036,0.0823902711208901,0.22525639720444546,S_frontalis,1328,PMC_14_A22,S_frontalis
0.06593136855566692,0.08470575583341898,0.024592828976002776,0.03298662241452936,0.5634887085215576,0.06104572577423251,0.16724898992459178,S_frontalis,1329,PMC_14_A22,S_frontalis
0.0942566863468791,0.10355351313300373,0.02783449683973117,0.023420883830102015,0.5195222960117271,0.053460709705647314,0.1779514141329097,S_frontalis,1330,PMC_14_A22,S_frontalis
0.08107371109135145,0.09194765380348645,0.021190073688921722,0.06325984147834329,0.4962950401326217,0.09724974504115766,0.1489839347641177,S_frontalis,1331,PMC_14_A22,S_frontalis
0.15963784201614237,0.07588985787081312,0.12608472726125625,0.11626895050950825,0.1981144127891547,0.08186555601003895,0.24213865354308642,S_frontalis,1332,PMC_14_A22,S_frontalis
0.057889417368213666,0.10046500201509494,0.02782618048397766,0.03188152398577106,0.5389891383887622,0.08139561273699072,0.16155312502118982,S_frontalis,1333,PMC_14_A22,S_frontalis
0.06437290102310746,0.07801977528730195,0.03538986012679324,0.06955824675579057,0.43491331003170597,0.07038806830108806,0.24735783847421278,S_frontalis,1334,PMC_14_A22,S_frontalis
0.12935884312698998,0.04356915180865188,0.3015570457726555,0.08252637514406458,0.16940840383229605,0.08392380316737522,0.18965637714796674,S_bredanensis,1335,PMC_14_A22,S_frontalis
0.07659160968018011,0.11612328188904261,0.029948591429942096,0.06895282485798254,0.3754905471519745,0.03694691379726932,0.29594623119360886,S_frontalis,1336,PMC_14_A22,S_frontalis
0.069044062413103,0.04896927809385334,0.5588545247816805,0.0035009090909090906,0.024245357101425967,0.050375963033502905,0.24500990548552518,S_bredanensis,1337,PMC_14_A22,S_frontalis
0.16297300111494825,0.11999930437605251,0.09692567859801977,0.04920514936177679,0.2629887997125643,0.10957099793589306,0.19833706890074537,S_frontalis,1338,PMC_14_A22,S_frontalis
0.07503261959210852,0.16178138188252258,0.04606631502675657,0.039833043703467796,0.38655321459031394,0.12082007363547373,0.16991335156935689,S_frontalis,1339,PMC_14_A22,S_frontalis
0.20236535481377788,0.09680027452939918,0.0970554193721749,0.06741420114074884,0.2251910424086645,0.15221697851109225,0.1589567292241425,S_frontalis,1340,PMC_14_A22,S_frontalis
0.421022438926832,0.06215124260347451,0.05620131046360059,0.024827310640344852,0.1331298954405683,0.14825321507229397,0.15441458685288584,Delphinus,1341,PMC_14_A22,S_frontalis
0.08089097629590336,0.18368205360996204,0.02680139824992101,0.021255196930417577,0.44601801477523983,0.09255096780067394,0.14880139233788228,S_frontalis,1342,PMC_14_A2,S_frontalis
0.10189430377320756,0.09139260050300844,0.01743152742627684,0.11302476651637101,0.42407968596988993,0.07540211273793283,0.17677500307331334,S_frontalis,1343,PMC_14_A2,S_frontalis
0.2093636073383923,0.1237463452222503,0.04612844755082891,0.03558037775585027,0.31075272896661316,0.1066881027665878,0.16774039039947733,S_frontalis,1344,PMC_14_A2,S_frontalis
0.08764480649271036,0.06923771592713904,0.009853274493570997,0.135011418471473,0.04976929078901305,0.2984423889791569,0.3500411048469366,S_longirostris,1345,PMC_14_A2,S_frontalis
0.058306438861397095,0.10034840095127864,0.013002922046773835,0.04000272999764467,0.5104272468518973,0.034671086727259236,0.24324117456374914,S_frontalis,1346,PMC_14_A2,S_frontalis
0.028958451395441027,0.013219818807040696,0.6419865736687369,0.005252970279249349,0.009044191738222528,0.026992861812782227,0.27454513229852734,S_bredanensis,1347,PMC_14_A2,S_frontalis
0.1079543778118788,0.16936100096923262,0.03471706110921749,0.028949367467620522,0.3436679817215861,0.08586115003970896,0.2294890608807556,S_frontalis,1348,PMC_14_A2,S_frontalis
0.07977763575968275,0.171233965765262,0.021758923729368346,0.04070578119709812,0.27329305550233274,0.17433771320064556,0.23889292484561056,S_frontalis,1349,PMC_14_A2,S_frontalis
0.10752577270033332,0.1262767917589033,0.06231731672370577,0.03250024567094149,0.4181997322986774,0.10052204303780951,0.15265809780962916,S_frontalis,1350,PMC_14_A2,S_frontalis
0.4525126472872521,0.04838350189266954,0.05390933075265336,0.07997716689645526,0.09789130361354992,0.09124111594531936,0.17608493361210048,Delphinus,1351,PMC_14_A2,S_frontalis
0.09120239512242911,0.10518616330274504,0.015095866838254854,0.05515399012792532,0.43535206787194697,0.04569303382115128,0.2523164829155475,S_frontalis,1352,PMC_14_A2,S_frontalis
0.14825724466970203,0.15964814860953608,0.0184108800875225,0.019683488425397026,0.18248894878297817,0.28527250345343724,0.18623878597142704,S_longirostris,1353,PMC_14_A2,S_frontalis
0.05993237278963233,0.07350119545327552,0.029497965964973217,0.047284137411489506,0.4751581617673783,0.030785161939312855,0.28384100467393836,S_frontalis,1354,PMC_14_A2,S_frontalis
0.34098972637302216,0.1050755503387909,0.029562684984854225,0.014046718521127963,0.17145685308135086,0.15402562645669424,0.1848428402441597,Delphinus,1355,PMC_14_A2,S_frontalis
0.19515004590744314,0.09696034346529417,0.03137897417501421,0.033416876879090666,0.23058745646114787,0.1678545561713483,0.24465174694066172,T_truncatus,1356,PMC_14_A2,S_frontalis
0.06858835658478599,0.23635231015509853,0.004193730226187149,0.0726754172743633,0.32015655879922683,0.08409707447839034,0.21393655248194787,T_truncatus,1357,PMC_14_A2,S_frontalis
0.07815835929970685,0.21635194441602393,0.005607128872005957,0.18303428416218148,0.15603697722992388,0.1562856477099111,0.20452565831024677,T_truncatus,1358,PMC_14_A2,S_frontalis
0.16556154906615742,0.15212601701160688,0.010072687839344308,0.11515992576312395,0.11832694385205186,0.15565709625415367,0.28309578021356196,T_truncatus,1359,PMC_14_A2,S_frontalis
0.1687188131892846,0.07593862194412379,0.04390683818624856,0.07720507806980428,0.36245218652906813,0.06242323164855745,0.2093552304329131,T_truncatus,1360,PMC_14_A2,S_frontalis
0.16082912030717172,0.14445036153489438,0.018754181859290626,0.07081520443082367,0.12485688423531996,0.09431867923100246,0.3859755684014972,T_truncatus,1361,PMC_14_A2,S_frontalis
0.12162229176237827,0.16326739205581825,0.006810255984125954,0.057704485479884694,0.019761964014573356,0.23588633632372447,0.39494727437949506,T_truncatus,1362,PMC_14_A2,S_frontalis
0.055276649634474095,0.19398455512103313,0.007617342160099122,0.043554327606528755,0.5142845112241768,0.031984414867698284,0.15329819938598982,S_frontalis,1363,PMC_14_A2,S_frontalis
0.05003896806663007,0.14894881231939439,0.00697555851924273,0.051891385335473925,0.5054936967390672,0.048440530146529354,0.1882110488736623,S_frontalis,1364,PMC_14_A2,S_frontalis
0.07315804607184814,0.1835001566815043,0.00475072650587832,0.04609890849192218,0.46347331176081824,0.07892512424318761,0.15009372624484127,S_frontalis,1365,PMC_14_A2,S_frontalis
0.08594548682925571,0.19383067377494645,0.010307191757669856,0.10541749841226196,0.3526931435546471,0.15237686976985798,0.09942913590136104,S_frontalis,1366,PMC_14_A2,S_frontalis
0.07202020309087383,0.33537012513276665,0.004841712168016999,0.027996739530810926,0.1479561675260036,0.2398150543639935,0.1719999981875345,S_longirostris,1367,PMC_14_A2,S_frontalis
0.06704673401668791,0.22250460391490706,0.009850666541064906,0.09279197545913845,0.22837306564478235,0.23888179688908182,0.14055115753433753,S_attenuata,1368,PMC_14_A2,S_frontalis
0.054069070043942305,0.38545698808413,0.0028255074785718077,0.027925463255060002,0.18689666440771951,0.1897824835386215,0.15304382319195486,T_truncatus,1369,PMC_14_A2,S_frontalis
0.0780789998463975,0.1512908597225072,0.009129222932283864,0.10978295658613328,0.4164468742823894,0.07351722978077017,0.16175385684951854,S_frontalis,1370,PMC_14_A2,S_frontalis
0.08379627738541097,0.11686027333742957,0.020029302583368068,0.12490596892884982,0.38202326757405014,0.07256032494892856,0.19982458524196284,S_frontalis,1371,PMC_14_A2,S_frontalis
0.05807034209259578,0.10910005883955816,0.009554774840326623,0.0989524015036448,0.4217099621814522,0.055865027445161086,0.24674743309726138,S_frontalis,1372,PMC_14_A2,S_frontalis
0.0927765381763628,0.11773780600104171,0.014015418088436576,0.20696543654858685,0.13103624250486293,0.28811845138729375,0.14935010729341544,S_longirostris,1373,PMC_14_A2,S_frontalis
0.22340111567130813,0.1369023244677057,0.032116171632602095,0.01768897409674763,0.24857697250846306,0.1879555162505865,0.15335892537258697,Delphinus,1374,PMC_14_A43,S_frontalis
0.19368446933291522,0.040255428151058405,0.26388511278116866,0.047688145316359024,0.12201719311947361,0.10015153132026096,0.23231811997876411,S_bredanensis,1375,PMC_14_A43,S_frontalis
0.07809047199063127,0.08061492036750426,0.06953101537883212,0.024156608008530166,0.5862779304102743,0.05853976728284112,0.10278928656138693,S_frontalis,1376,PMC_14_A43,S_frontalis
0.12694897805157976,0.04838717921740719,0.17131481900798232,0.17213639163780142,0.23851085307407222,0.08887596465791027,0.15382581435324688,S_frontalis,1377,PMC_14_A43,S_frontalis
0.18635653805541919,0.13634433615485342,0.009798344012021985,0.18060384519638623,0.17577439551279728,0.08223798005650866,0.22888456101201324,T_truncatus,1378,PMC_14_A43,S_frontalis
0.040063283850329465,0.12057105077810563,0.009074861272805336,0.12465645198055877,0.5405005301773327,0.03452102886747099,0.1306127930733971,S_frontalis,1379,PMC_14_A54,S_frontalis
0.045438292185078596,0.13606736425330473,0.01047362789062752,0.08926681447725966,0.45482155693579485,0.06669216953037158,0.1972401747275631,S_frontalis,1380,PMC_14_A54,S_frontalis
0.19452810887949412,0.166607019128097,0.025291528057178554,0.05677137787400114,0.16843734963191453,0.13268867716147068,0.25567593926784393,T_truncatus,1381,PMC_14_A54,S_frontalis
0.09540489746934519,0.1949708083220134,0.009411519731993986,0.1849115460225297,0.2806256770067558,0.12093132509628728,0.11374422635107466,S_frontalis,1382,PMC_14_A64,S_frontalis
0.06584969374931032,0.06400625517767128,0.01801143505520568,0.042454991418246976,0.6213841246139933,0.03260274101411138,0.15569075897146106,S_frontalis,1383,PMC_14_A64,S_frontalis
0.07918460623947268,0.06573342678570032,0.013999652964627258,0.07536833310500365,0.5701299121845371,0.03455869028372574,0.1610253784369333,S_frontalis,1384,PMC_14_A64,S_frontalis
0.08456442711252334,0.07390551163555646,0.01707061003147932,0.04971981005352953,0.5804591779056814,0.03795380833308949,0.15632665492814043,S_frontalis,1385,PMC_14_A64,S_frontalis
0.14018135728330003,0.11640675694374003,0.021699232457962132,0.009940217468153868,0.44884362276237866,0.08861961321256126,0.17430919987190402,S_frontalis,1386,PMC_14_A64,S_frontalis
0.17151184791842522,0.10964047035789906,0.030202400020682918,0.049109865341753524,0.13282685926175203,0.09232564781300912,0.41438290928647825,T_truncatus,1387,PMC_14_A64,S_frontalis
0.05853375336763698,0.14358823717251198,0.011988817381472219,0.04603459706881488,0.5408969637620515,0.02943528644553011,0.1695223448019823,S_frontalis,1388,PMC_14_A64,S_frontalis
0.18939892198573852,0.11651119212280411,0.12321328819360702,0.017037595571532334,0.2678807828841009,0.07341395668904245,0.21254426255317466,S_frontalis,1389,PMC_14_A64,S_frontalis
0.08869932416177304,0.07004632205548117,0.025992372952936587,0.04254929628823369,0.4955293332682727,0.0315789825695705,0.2456043687037323,S_frontalis,1390,PMC_14_A64,S_frontalis
0.056235867877819534,0.1204486176517284,0.0095304882307895,0.07154176990182287,0.529122269227816,0.0496357700680177,0.16348521704200594,S_frontalis,1391,PMC_14_A64,S_frontalis
0.03874923741338107,0.16163512514125883,0.010427797494941042,0.042768942088682135,0.5611814926306079,0.01739181690079177,0.16784558833033722,S_frontalis,1392,PMC_14_A64,S_frontalis
0.12266815062501354,0.07181903042533228,0.029577356107638376,0.09141598522514313,0.37989470932848046,0.07329456719580546,0.23133020109258676,S_frontalis,1393,PMC_14_A64,S_frontalis
0.07184353502848324,0.08582834257181203,0.016770856992444117,0.10345513995229896,0.376445827887271,0.11265114283620878,0.23300515473148184,S_frontalis,1394,PMC_14_A64,S_frontalis
0.09358044196217621,0.08769881526890848,0.01322952881027949,0.11608584201215302,0.4577121267045504,0.05795491986548771,0.17373832537644474,S_frontalis,1395,PMC_14_A64,S_frontalis
0.07701443993116842,0.17884425700729142,0.025127398601398603,0.1314102884921173,0.3458817717080511,0.13990944373629408,0.10181240052367908,S_frontalis,1396,PMC_14_A64,S_frontalis
0.05863845984745712,0.06803635418427359,0.00968883743473187,0.06759940433886598,0.6010106491759697,0.028267594890388707,0.16675870012831304,S_frontalis,1397,PMC_14_A64,S_frontalis
0.1586588728906883,0.10681730230553761,0.310241218227344,0.03480554135519653,0.12026587308341871,0.06377300146664244,0.20543819067117242,S_bredanensis,1398,PMC_14_A64,S_frontalis
0.13752263760746547,0.14793261841076982,0.017161904104448927,0.07838721788417695,0.19699442786223104,0.12181341554644594,0.3001877785844619,Delphinus,1399,PMC_14_A64,S_frontalis
0.0813242519338219,0.23153149481576088,0.005119385286374704,0.08894443035404061,0.22212400182847886,0.19133874005121526,0.17961769573030784,S_frontalis,1400,PMC_14_A64,S_frontalis
0.05378255775658937,0.3647026974641173,0.0068869379844961245,0.1668876171965435,0.19030464519303342,0.14382164104663758,0.07361390335858273,S_attenuata,1401,PMC_14_A64,S_frontalis
0.0844395800511686,0.3110792075065845,0.005552112722161983,0.18562658908941937,0.19318858058555372,0.12071442701301986,0.09939950303209197,S_attenuata,1402,PMC_14_A64,S_frontalis
0.08428933423046753,0.3458335058824395,0.004246031761723145,0.12825401052743662,0.23648440534772805,0.11609612206994231,0.08479659018026287,S_frontalis,1403,PMC_14_A64,S_frontalis
0.11120159579372095,0.17467704796814845,0.011141856005594471,0.14212700924506574,0.33589173538224093,0.10719281040647158,0.11776794519875788,S_frontalis,1404,PMC_14_A64,S_frontalis
0.13404429164907763,0.11884650379919107,0.014586870289004761,0.17502222317217692,0.21706532209300455,0.19248379302329505,0.14795099597425013,S_longirostris,1405,PMC_14_A64,S_frontalis
0.13070687446000484,0.10713879827526959,0.01070785186108937,0.14475660506766802,0.2811149035392529,0.0805142878914131,0.24506067890530225,S_frontalis,1406,PMC_14_A64,S_frontalis
0.05813367947879842,0.15233845187382852,0.013181566820276496,0.25444188366357834,0.1545957103158357,0.1992706324896822,0.16803807535800036,S_clymene,1407,PMC_14_A64,S_frontalis
0.17915945369169578,0.13682103579673782,0.030144258799791192,0.011928870657959523,0.3316632824549971,0.10068453830992863,0.20959856028889004,S_frontalis,1408,PMC_14_A64,S_frontalis
0.06923499751125696,0.12539784988127184,0.014249035450671684,0.014458999658027511,0.4478624038869315,0.08791617111987804,0.24088054249196245,S_frontalis,1409,PMC_14_A64,S_frontalis
0.18993045437821365,0.0895963479480672,0.03668917978837715,0.027319565741185835,0.35016202382337364,0.09207088021697696,0.21423154810380557,S_frontalis,1410,PMC_14_A64,S_frontalis
0.16833533006410314,0.08335878229565277,0.0277087149530597,0.023285141539258376,0.40714648104435935,0.0911916093329281,0.1989739407706385,S_frontalis,1411,PMC_14_A64,S_frontalis
0.15437892636113001,0.11201848778560378,0.07804276034645363,0.03420068597601301,0.42052522629720357,0.05222849019588631,0.14860542303770968,S_frontalis,1412,PMC_14_A64,S_frontalis
0.09523152582182491,0.08853404691685912,0.02122592914922649,0.04586764551787003,0.44728446630610924,0.07177513616317135,0.23008125012493874,S_frontalis,1413,PMC_14_A64,S_frontalis
0.09757433812486174,0.1168373601749598,0.018995835929109802,0.01403757695928649,0.5325121533790613,0.08508298339715376,0.1349597520355672,S_frontalis,1414,PMC_14_A64,S_frontalis
0.28465973262939787,0.09107768835536012,0.03166653357108422,0.017571494533342356,0.2408262779536497,0.1386719013511784,0.1955263716059874,T_truncatus,1415,PMC_14_A64,S_frontalis
0.048916964526495986,0.25880159621185544,0.013988071809875014,0.052262171525567405,0.4510556132798273,0.030097952949634493,0.1448776296967444,S_frontalis,1416,PMC_14_A84,S_frontalis
0.1342242649964661,0.10903582572271016,0.05127026639879462,0.08147304114381204,0.4586270590736154,0.04537684910647683,0.11999269355812481,S_frontalis,1417,PMC_14_A8,S_frontalis
0.345944442602531,0.07060048565580074,0.04796492441978672,0.06757135728817634,0.1093572953699582,0.1850342970121581,0.17352719765158892,Delphinus,1418,PMC_14_A8,S_frontalis
0.15929812597810483,0.17772867711151868,0.020933909864683117,0.012040750955105145,0.38639275353183883,0.07945332524900144,0.16415245730974792,S_frontalis,1419,PMC_14_A8,S_frontalis
0.2508962586396645,0.09237151765166922,0.03532917632543832,0.021479425403495636,0.31674703335017,0.09766567619261275,0.18551091243694953,S_frontalis,1420,PMC_14_A8,S_frontalis
0.07272182523585977,0.279738699986268,0.006020366893168751,0.07831000567779986,0.19244575823410368,0.16250014475748636,0.20826319921531367,S_attenuata,1421,PMC_14_A8,S_frontalis
0.0939952232136338,0.25878634808321455,0.015872715761731902,0.021795191211242078,0.26641343483007346,0.1750640569846278,0.16807302991547646,S_frontalis,1422,PMC_14_A8,S_frontalis
0.07611429130563542,0.061154349165663646,0.09329214699981443,0.040123781358800036,0.47035356847989007,0.05583491919859489,0.20312694349160157,S_frontalis,1423,PMC_14_A8,S_frontalis
0.19600524350235532,0.043113465337757395,0.02591617264959361,0.10097571649450046,0.08819175027786225,0.3431479818382703,0.2026496698996607,S_longirostris,1424,PMC_14_A8,S_frontalis
0.24874988006156368,0.11188286890990282,0.014862809734537547,0.041856440411765394,0.11472953923707056,0.30124721100519364,0.16667125063996635,Delphinus,1425,PMC_14_A8,S_frontalis
0.04963484928865982,0.2707034041223223,0.007089256629100057,0.0625724266095117,0.15086057434891073,0.2968581670987186,0.16228132190277686,S_longirostris,1426,PMC_1_A45,S_frontalis
0.112369537319623,0.07269478389731286,0.1078761481430518,0.042508704947046234,0.5367745191895628,0.036120346860719854,0.09165595964268344,S_frontalis,1427,PMC_1_A45,S_frontalis
0.04922149375181663,0.03773944895011362,0.024737311683812553,0.03214011016410197,0.7428501916539318,0.03404423708212988,0.07926720671409362,S_frontalis,1428,PMC_1_A45,S_frontalis
0.23990670437760792,0.103197721783131,0.02459633948607281,0.06520742803182239,0.2089423788406673,0.20970393366789297,0.14844549381280567,Delphinus,1429,PMC_1_A45,S_frontalis
0.21683551163938458,0.09330414624066792,0.05893225357613241,0.07431610751066058,0.3151772233860923,0.11423768721225173,0.12719707043481052,S_frontalis,1430,PMC_1_A45,S_frontalis
0.2116091597737591,0.15634183290814357,0.01891221478887535,0.011194314647656209,0.17709842800919184,0.20882130232919077,0.21602274754318335,Delphinus,1431,PMC_1_A45,S_frontalis
0.14870583691530906,0.1395969993686091,0.03675795607040526,0.05196924761467262,0.28696902933991486,0.1572557917615632,0.1787451389295259,T_truncatus,1432,PMC_1_A45,S_frontalis
0.041076036095542064,0.0808741218095417,0.013485309656815709,0.09712224045583252,0.5787234100264473,0.03940409431207247,0.14931478764374823,S_frontalis,1433,PMC_1_A45,S_frontalis
0.0991703699187316,0.5036232733382904,0.015478874846735107,0.006066710442499916,0.2564239914128718,0.013233928945456741,0.10600285109541448,S_attenuata,1434,PMC_1_A45,S_frontalis
0.0801485399207323,0.20105129803507876,0.041946161724405955,0.03206926536453671,0.49876479018792275,0.05547638432043024,0.09054356044689331,S_frontalis,1435,PMC_1_A45,S_frontalis
0.2111512554074854,0.07298026583558886,0.04131125338846934,0.1342067452159482,0.29780464167992327,0.05569702775308143,0.18684881071950357,S_frontalis,1436,PMC_1_A45,S_frontalis
0.28744320358678355,0.11523971956911741,0.08243591903661811,0.170201841307474,0.0931079924537783,0.08155330364636398,0.17001802039986466,Delphinus,1437,PMC_1_A45,S_frontalis
0.2715366282336559,0.07380131605056818,0.02504474657741378,0.01007719507412085,0.38558720229159527,0.10708290668717746,0.12687000508546858,S_frontalis,1438,PMC_1_A45,S_frontalis
0.035761248209903035,0.09596115634730125,0.006379325053816857,0.10837697989590409,0.13432157245949625,0.5081805912626276,0.11101912677095098,S_longirostris,1439,PMC_1_A45,S_frontalis
0.05275783249032666,0.21763200744642183,0.006128606399485372,0.05101122434318907,0.2182349069230379,0.2918056598194846,0.16242976257805458,S_attenuata,1440,PMC_1_A45,S_frontalis
0.26396800426326306,0.08005231704645151,0.09486791069815298,0.04353124715826481,0.24817586488265367,0.1555867203146128,0.1138179356366013,S_frontalis,1441,PMC_1_A45,S_frontalis
0.05111728804117414,0.11263221515273417,0.03682878913285531,0.09019074051155515,0.5723177991939719,0.04186739697869382,0.09504577098901562,S_frontalis,1442,PMC_1_A45,S_frontalis
0.17386956032363737,0.20352501540797122,0.08248881588405896,0.03778325314499021,0.2472803004990312,0.059827494514024374,0.19522556022628665,S_frontalis,1443,PMC_1_A45,S_frontalis
0.32535431653275065,0.11800978016740582,0.06363117527388742,0.04789729150058127,0.32576942950622734,0.057808395964515216,0.06152961105463232,Delphinus,1444,PMC_1_A45,S_frontalis
0.047262069363122286,0.13502402380213915,0.01781773636625223,0.3186238855895111,0.14619671149587007,0.21066412230315051,0.12441145107995463,S_clymene,1445,PMC_1_A45,S_frontalis
0.06270096016825091,0.17907875317496397,0.0190407136973282,0.12266625553990392,0.39242825625088623,0.04981576969825038,0.1742692914704164,S_frontalis,1446,PMC_1_A45,S_frontalis
0.09643003507337197,0.07863695515448624,0.1257445523951985,0.04382102698549856,0.3801754510008315,0.1229133870182633,0.15227859237234997,S_frontalis,1447,PMC_1_A45,S_frontalis
0.3154335532381939,0.0734736456613084,0.015883414329507763,0.006970866164974153,0.2720354780531814,0.16011923128726965,0.15608381126556478,Delphinus,1448,PMC_1_A45,S_frontalis
0.17106557092836236,0.23225884946046813,0.02020371089512427,0.03695126986622692,0.3112578406532876,0.1028191825546503,0.12544357564188044,S_frontalis,1449,PMC_1_A45,S_frontalis
0.5680374825522061,0.027214527348708238,0.031670611388813705,0.03875197558427325,0.13894928381009458,0.12356239877291122,0.07181372054299293,Delphinus,1450,PMC_1_A45,S_frontalis
0.5358338123771292,0.058519260347157785,0.06020374878235825,0.04530283666985581,0.1548524464197613,0.10062454018265973,0.04466335522107774,Delphinus,1451,PMC_1_A45,S_frontalis
