Delphinus_KFOLD_5,S_attenuata_KFOLD_5,S_bredanensis_KFOLD_5,S_clymene_KFOLD_5,S_frontalis_KFOLD_5,S_longirostris_KFOLD_5,T_truncatus_KFOLD_5,Species_Classification,UID,KnownSpecies,EncounterNumber
0.4970551796629406,0.07073770749281978,0.11425384962388666,0.040988800937012265,0.02075349549518153,0.10237737598374048,0.15383359080441847,Delphinus,123,Delphinus,PMC_6_A51
0.4591973324774192,0.042127044868286785,0.012745921606055644,0.01625637942966064,0.02134406223318331,0.21901451844708317,0.22931474093831106,Delphinus,124,Delphinus,PMC_6_A51
0.12172118182693517,0.11353722179392961,0.03770315541690975,0.11714487013933153,0.4109294189634933,0.05475920148932652,0.14420495037007433,S_frontalis,125,Delphinus,PMC_6_A51
0.471791318083053,0.04963781878891999,0.017494592157255937,0.0242680820651164,0.06785457270984642,0.32873236279096135,0.04022125340484715,Delphinus,126,Delphinus,PMC_6_A51
0.09646004994679691,0.1218840170440174,0.004564120876679977,0.01409239036497466,0.10612605264862107,0.4417238270896417,0.21514954202926861,S_longirostris,127,Delphinus,PMC_6_A51
0.40270194952910493,0.11988678053493607,0.04180794842014355,0.049354651573524914,0.17373424903179885,0.07599774125813959,0.13651667965235215,Delphinus,128,Delphinus,PMC_6_A51
0.47007271086571,0.03219099720252808,0.028531479032272197,0.046239977379496644,0.0784120711098689,0.18827876787527256,0.15627399653485155,Delphinus,129,Delphinus,PMC_6_A51
0.38426459984447364,0.054924103748411626,0.020588711218448106,0.06579427295929184,0.05282731697260454,0.3103571335966832,0.11124386166008739,Delphinus,130,Delphinus,PMC_6_A51
0.36397230164944594,0.07305691619568552,0.035924111185271834,0.05832803329980941,0.19104089550901882,0.1596842078484927,0.11799353431227624,Delphinus,131,Delphinus,PMC_6_A51
0.5696440225417168,0.07500312080342678,0.029570575839986277,0.083885973918288,0.07933194878092215,0.1130978494128409,0.04946650870281958,Delphinus,132,Delphinus,PMC_6_A51
0.7123391352190133,0.02213838995178829,0.0098363161271159,0.03261323024360057,0.03748284205950052,0.16966850119548296,0.015921585203498383,Delphinus,133,Delphinus,PMC_6_A51
0.2370984327526053,0.0793309686485251,0.07905260319011638,0.10581851307370374,0.2787960297220582,0.08873920779037094,0.1311642448226207,S_frontalis,134,Delphinus,PMC_6_A51
0.254310940797814,0.08029109458170898,0.024304129574764383,0.23882448039512819,0.1964423377505312,0.12435266591985913,0.08147435098019452,Delphinus,135,Delphinus,PMC_6_A51
0.18745576422001137,0.1987114905030792,0.040709517873452,0.08107245112284815,0.2604650810821983,0.11949617275820151,0.11208952244021,S_frontalis,136,Delphinus,PMC_6_A51
0.34830255700488005,0.18303439827724446,0.046456968309282046,0.007113425760055891,0.12777339632452409,0.16293528401113805,0.12438397031287572,Delphinus,137,Delphinus,PMC_6_A51
0.38846174242750386,0.08425960400713203,0.04071108977163863,0.02405537608906508,0.2922347742053158,0.11058487640007743,0.05969253709926752,Delphinus,138,Delphinus,PMC_6_A51
0.44489119784479814,0.05116916310174428,0.022290816095050164,0.036399734108087285,0.12210810032909546,0.23194568916749622,0.09119529935372847,Delphinus,139,Delphinus,PMC_6_A51
